Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;8;831419300;32;25981853.13;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;9;829580600;32;25924393.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;10;835697400;32;26115543.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;11;833819700;32;26056865.63;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;12;829469600;32;25920925;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;13;836325400;32;26135168.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;14;854179600;32;26693112.5;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;15;854254900;32;26695465.63;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;1;829702200;32;25928193.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;2;834359400;32;26073731.25;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;3;839267600;32;26227112.5;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;4;827608100;32;25862753.13;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;5;830780400;32;25961887.5;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;6;848347500;32;26510859.38;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;7;826375000;32;25824218.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;8;831419300;32;25981853.13;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;9;829580600;32;25924393.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;10;835697400;32;26115543.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;11;833819700;32;26056865.63;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;12;829469600;32;25920925;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCulture;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;13;836325400;32;26135168.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Overhead;Jitting;1;309700;1;309700;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Jitting;1;58467100;1;58467100;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;1;60634800;2;30317400;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;2;87541300;3;29180433.33;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;3;118797200;4;29699300;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;4;143753600;5;28750720;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;5;169232000;6;28205333.33;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;6;196655900;7;28093700;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;7;213634100;8;26704262.5;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;8;242007400;9;26889711.11;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;9;275573300;10;27557330;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;10;290443200;11;26403927.27;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;11;313665000;12;26138750;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;12;372313500;13;28639500;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;13;392960100;14;28068578.57;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;14;399208800;15;26613920;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;15;427000400;16;26687525;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;16;907565900;32;28361434.38;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;1;832887000;32;26027718.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;2;832066500;32;26002078.13;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;3;857682800;32;26802587.5;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;4;909246900;32;28413965.63;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;5;870803900;32;27212621.88;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;6;897918600;32;28059956.25;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;7;905230300;32;28288446.88;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;8;906604400;32;28331387.5;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;9;866277100;32;27071159.38;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;1;901785600;32;28180800;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;2;845247500;32;26413984.38;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;3;836687300;32;26146478.13;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;4;845501800;32;26421931.25;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;5;839242600;32;26226331.25;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;6;838192600;32;26193518.75;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;7;840366400;32;26261450;0;0;0;12
ContainsCharBenchmark.StringContainsCurrentCultureIgnoreCase;Bnchmrk;ContainsCharBenchmark;StringContainsCurrentCultureIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;8;840274500;32;26258578.13;0;0;0;12
