Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;5;635292400;4096;155100.68;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;6;635595500;4096;155174.68;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;7;635460800;4096;155141.8;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;8;637695400;4096;155687.35;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;9;636653300;4096;155432.93;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;10;636471800;4096;155388.62;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;11;635744800;4096;155211.13;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;12;636199500;4096;155322.14;0;0;0;0
ContainsStringBenchmark.SpanContainsOrdinalIgnoreCase;Bnchmrk;ContainsStringBenchmark;SpanContainsOrdinalIgnoreCase;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Result;13;635842700;4096;155235.03;0;0;0;0
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Overhead;Jitting;1;325700;1;325700;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Jitting;1;59737800;1;59737800;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;1;76786100;2;38393050;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;2;112825600;3;37608533.33;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;3;153240200;4;38310050;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;4;182786800;5;36557360;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;5;209072000;6;34845333.33;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;6;242250100;7;34607157.14;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;7;291632700;8;36454087.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;8;336925900;9;37436211.11;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;9;367149900;10;36714990;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;10;366667700;11;33333427.27;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;11;404135400;12;33677950;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;12;430729000;13;33133000;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;13;467890700;14;33420764.29;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;14;495231400;15;33015426.67;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Pilot;15;530828600;16;33176787.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;1;529746500;16;33109156.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;2;533214000;16;33325875;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;3;528767600;16;33047975;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;4;528138900;16;33008681.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;5;533996300;16;33374768.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Warmup;6;527215200;16;32950950;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;1;530835300;16;33177206.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;2;528860800;16;33053800;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;3;526336400;16;32896025;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;4;527239900;16;32952493.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;5;531786400;16;33236650;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;6;572351200;16;35771950;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;7;563666200;16;35229137.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;8;595004500;16;37187781.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;9;533763100;16;33360193.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;10;529248700;16;33078043.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;11;528414300;16;33025893.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;12;573091500;16;35818218.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;13;557242600;16;34827662.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;14;527351400;16;32959462.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;15;564476300;16;35279768.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;16;580557300;16;36284831.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;17;598604100;16;37412756.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;18;556834200;16;34802137.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;19;530396500;16;33149781.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;20;528314900;16;33019681.25;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;21;528059500;16;33003718.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;22;530264300;16;33141518.75;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;23;527273200;16;32954575;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;24;526489400;16;32905587.5;0;0;0;25
ContainsStringBenchmark.SpanContainsCurrentCulture;Bnchmrk;ContainsStringBenchmark;SpanContainsCurrentCulture;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Workload;Actual;25;527533200;16;32970825;0;0;0;25
